experiment_id,attempt,status,pbs_job_id,pbs_state,exit_status,submission_time,completion_time,allocated_node,runtime,queue,resources,container_image,mpi_processes,nprow,npcol,nporder,n,nb,use_mpi_panel_broadcast,u_panel_chunk_nbs,prioritize_trsm,prioritize_factorization,gpu_affinity,omp_num_threads,omp_places,omp_proc_bind,verification,stdout_path,stderr_path,gflops
mpi-nccl-coms-sweep,chunk_baseline_b,completed,53546.gaas,F,unknown,2026-08-27T21:36:18+08:00,unknown,hpc-gaas-g13,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,491520,3072,50,8,0,0,0:1:2:3:4:5:6:7,8,sockets,TRUE,PASSED,experiments/mpi-nccl-coms-sweep/outputs/chunk_baseline_b.o,experiments/mpi-nccl-coms-sweep/outputs/chunk_baseline_b.e,2.3496e+06
nb-sweep,nb-sweep_1024_490k,completed,52247.gaas,F,unknown,2026-08-24T16:34:10+08:00,unknown,hpc-gaas-g15,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,490000,1024,50,8,0,0,0:1:2:3:4:5:6:7,unset,unset,unset,PASSED,experiments/nb-sweep/outputs/nb-sweep_1024_490k.o,experiments/nb-sweep/outputs/nb-sweep_1024_490k.e,1.8387e+06
nb-sweep,nb-sweep_2048_490k,completed,52248.gaas,F,unknown,2026-08-24T16:34:10+08:00,unknown,hpc-gaas-g16,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,490000,2048,50,8,0,0,0:1:2:3:4:5:6:7,unset,unset,unset,PASSED,experiments/nb-sweep/outputs/nb-sweep_2048_490k.o,experiments/nb-sweep/outputs/nb-sweep_2048_490k.e,2.1435e+06
nb-sweep,nb-sweep_3072_490k,completed,52249.gaas,F,unknown,2026-08-24T16:34:10+08:00,unknown,hpc-gaas-g17,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,490000,3072,50,8,0,0,0:1:2:3:4:5:6:7,unset,unset,unset,PASSED,experiments/nb-sweep/outputs/nb-sweep_3072_490k.o,experiments/nb-sweep/outputs/nb-sweep_3072_490k.e,2.1726e+06
nb-sweep,nb-sweep_4096_490k,completed,52250.gaas,F,unknown,2026-08-24T16:34:10+08:00,unknown,hpc-gaas-g18,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,490000,4096,50,8,0,0,0:1:2:3:4:5:6:7,unset,unset,unset,PASSED,experiments/nb-sweep/outputs/nb-sweep_4096_490k.o,experiments/nb-sweep/outputs/nb-sweep_4096_490k.e,2.1150e+06
nb-sweep,nb-sweep_5120_490k,completed,52251.gaas,F,unknown,2026-08-24T16:36:56+08:00,unknown,hpc-gaas-g17,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,490000,5120,50,8,0,0,0:1:2:3:4:5:6:7,unset,unset,unset,PASSED,experiments/nb-sweep/outputs/nb-sweep_5120_490k.o,experiments/nb-sweep/outputs/nb-sweep_5120_490k.e,2.1297e+06
nb-sweep,nb-sweep_6144_490k,completed,52252.gaas,F,unknown,2026-08-24T16:37:01+08:00,unknown,hpc-gaas-g16,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,490000,6144,50,8,0,0,0:1:2:3:4:5:6:7,unset,unset,unset,PASSED,experiments/nb-sweep/outputs/nb-sweep_6144_490k.o,experiments/nb-sweep/outputs/nb-sweep_6144_490k.e,2.1303e+06
nb-sweep,nb-sweep_7168_490k,completed,52253.gaas,F,unknown,2026-08-24T16:37:09+08:00,unknown,hpc-gaas-g15,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,490000,7168,50,8,0,0,0:1:2:3:4:5:6:7,unset,unset,unset,PASSED,experiments/nb-sweep/outputs/nb-sweep_7168_490k.o,experiments/nb-sweep/outputs/nb-sweep_7168_490k.e,2.0536e+06
nb-sweep,nb-sweep_8192_490k,completed,52254.gaas,F,unknown,2026-08-24T16:37:12+08:00,unknown,hpc-gaas-g18,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,490000,8192,50,8,0,0,0:1:2:3:4:5:6:7,unset,unset,unset,PASSED,experiments/nb-sweep/outputs/nb-sweep_8192_490k.o,experiments/nb-sweep/outputs/nb-sweep_8192_490k.e,1.9785e+06
np-sweep,2x4_col_491k,completed,52289.gaas,F,unknown,2026-08-24T17:20:03+08:00,unknown,hpc-gaas-g16,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,column,491520,3072,50,8,0,0,0:1:2:3:4:5:6:7,unset,unset,unset,PASSED,experiments/np-sweep/outputs/2x4_col_491k.o,experiments/np-sweep/outputs/2x4_col_491k.e,2.1865e+06
np-sweep,2x4_row_491k,completed,52288.gaas,F,unknown,2026-08-24T17:20:03+08:00,unknown,hpc-gaas-g15,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,491520,3072,50,8,0,0,0:1:2:3:4:5:6:7,unset,unset,unset,PASSED,experiments/np-sweep/outputs/2x4_row_491k.o,experiments/np-sweep/outputs/2x4_row_491k.e,2.2067e+06
np-sweep,4x2_col_491k,completed,52291.gaas,F,unknown,2026-08-24T17:20:03+08:00,unknown,hpc-gaas-g18,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,4,2,column,491520,3072,50,8,0,0,0:1:2:3:4:5:6:7,unset,unset,unset,PASSED,experiments/np-sweep/outputs/4x2_col_491k.o,experiments/np-sweep/outputs/4x2_col_491k.e,2.1732e+06
np-sweep,4x2_row_491k,completed,52290.gaas,F,unknown,2026-08-24T17:20:03+08:00,unknown,hpc-gaas-g17,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,4,2,row,491520,3072,50,8,0,0,0:1:2:3:4:5:6:7,unset,unset,unset,PASSED,experiments/np-sweep/outputs/4x2_row_491k.o,experiments/np-sweep/outputs/4x2_row_491k.e,2.1683e+06
nsight-systems,nsight_systems_v1,completed,53452.gaas,F,unknown,2026-08-27T17:18:00+08:00,unknown,hpc-gaas-g13,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,491520,3072,50,8,0,0,0:1:2:3:4:5:6:7,8,sockets,TRUE,PASSED,experiments/nsight-systems/outputs/nsight_systems_v1.o,experiments/nsight-systems/outputs/nsight_systems_v1.e,1.9668e+06
nsight-systems,nsight_systems_v2,completed,55233.gaas,F,unknown,2026-08-31T12:30:17+08:00,unknown,hpc-gaas-g12,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,491520,3072,100,8,0,0,0:1:2:3:4:5:6:7,8,sockets,TRUE,PASSED,experiments/nsight-systems/outputs/nsight_systems_v2.o,experiments/nsight-systems/outputs/nsight_systems_v2.e,2.1585e+06
nsight-systems,nsight_systems_v3,completed,55234.gaas,F,unknown,2026-08-31T12:30:17+08:00,unknown,hpc-gaas-g15,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,491520,3072,50,4,0,0,0:1:2:3:4:5:6:7,8,sockets,TRUE,PASSED,experiments/nsight-systems/outputs/nsight_systems_v3.o,experiments/nsight-systems/outputs/nsight_systems_v3.e,2.1824e+06
omp-sweep,omp_t1,completed,52401.gaas,F,unknown,2026-08-24T21:11:08+08:00,unknown,hpc-gaas-g16,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,491520,3072,50,8,0,0,0:1:2:3:4:5:6:7,1,unset,unset,PASSED,experiments/omp-sweep/outputs/omp_t1.o,experiments/omp-sweep/outputs/omp_t1.e,1.1606e+06
omp-sweep,omp_t10,completed,52405.gaas,F,unknown,2026-08-24T21:14:04+08:00,unknown,hpc-gaas-g19,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,491520,3072,50,8,0,0,0:1:2:3:4:5:6:7,10,unset,unset,PASSED,experiments/omp-sweep/outputs/omp_t10.o,experiments/omp-sweep/outputs/omp_t10.e,2.2455e+06
omp-sweep,omp_t12,completed,52406.gaas,F,unknown,2026-08-24T21:17:36+08:00,unknown,hpc-gaas-g16,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,491520,3072,50,8,0,0,0:1:2:3:4:5:6:7,12,unset,unset,PASSED,experiments/omp-sweep/outputs/omp_t12.o,experiments/omp-sweep/outputs/omp_t12.e,2.2529e+06
omp-sweep,omp_t14,completed,52407.gaas,F,unknown,2026-08-24T21:17:36+08:00,unknown,hpc-gaas-g17,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,491520,3072,50,8,0,0,0:1:2:3:4:5:6:7,14,unset,unset,PASSED,experiments/omp-sweep/outputs/omp_t14.o,experiments/omp-sweep/outputs/omp_t14.e,2.2754e+06
omp-sweep,omp_t16,completed,52877.gaas,F,unknown,2026-08-26T00:18:49+08:00,unknown,hpc-gaas-g16,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,491520,3072,50,8,0,0,0:1:2:3:4:5:6:7,16,unset,unset,PASSED,experiments/omp-sweep/outputs/omp_t16.o,experiments/omp-sweep/outputs/omp_t16.e,2.2840e+06
omp-sweep,omp_t18,completed,52878.gaas,F,unknown,2026-08-26T00:19:13+08:00,unknown,hpc-gaas-g17,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,491520,3072,50,8,0,0,0:1:2:3:4:5:6:7,18,unset,unset,PASSED,experiments/omp-sweep/outputs/omp_t18.o,experiments/omp-sweep/outputs/omp_t18.e,2.2671e+06
omp-sweep,omp_t2,completed,52402.gaas,F,unknown,2026-08-24T21:11:08+08:00,unknown,hpc-gaas-g17,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,491520,3072,50,8,0,0,0:1:2:3:4:5:6:7,2,unset,unset,PASSED,experiments/omp-sweep/outputs/omp_t2.o,experiments/omp-sweep/outputs/omp_t2.e,1.7369e+06
omp-sweep,omp_t20,completed,52879.gaas,F,unknown,2026-08-26T00:19:13+08:00,unknown,hpc-gaas-g18,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,491520,3072,50,8,0,0,0:1:2:3:4:5:6:7,20,unset,unset,PASSED,experiments/omp-sweep/outputs/omp_t20.o,experiments/omp-sweep/outputs/omp_t20.e,2.2624e+06
omp-sweep,omp_t4,completed,52403.gaas,F,unknown,2026-08-24T21:11:08+08:00,unknown,hpc-gaas-g18,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,491520,3072,50,8,0,0,0:1:2:3:4:5:6:7,4,unset,unset,PASSED,experiments/omp-sweep/outputs/omp_t4.o,experiments/omp-sweep/outputs/omp_t4.e,2.1323e+06
omp-sweep,omp_t8,completed,52404.gaas,F,unknown,2026-08-24T21:11:08+08:00,unknown,hpc-gaas-g19,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,491520,3072,50,8,0,0,0:1:2:3:4:5:6:7,8,unset,unset,PASSED,experiments/omp-sweep/outputs/omp_t8.o,experiments/omp-sweep/outputs/omp_t8.e,2.2859e+06
omp-sweep,omp_t8_cores_close,completed,52884.gaas,F,unknown,2026-08-26T00:28:16+08:00,unknown,hpc-gaas-g17,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,491520,3072,50,8,0,0,0:1:2:3:4:5:6:7,8,cores,close,PASSED,experiments/omp-sweep/outputs/omp_t8_cores_close.o,experiments/omp-sweep/outputs/omp_t8_cores_close.e,9.0139e+05
omp-sweep,omp_t8_cores_false,completed,52882.gaas,F,unknown,2026-08-26T00:25:29+08:00,unknown,hpc-gaas-g18,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,491520,3072,50,8,0,0,0:1:2:3:4:5:6:7,8,cores,false,PASSED,experiments/omp-sweep/outputs/omp_t8_cores_false.o,experiments/omp-sweep/outputs/omp_t8_cores_false.e,2.3032e+06
omp-sweep,omp_t8_cores_spread,completed,52886.gaas,F,unknown,2026-08-26T00:28:28+08:00,unknown,hpc-gaas-g18,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,491520,3072,50,8,0,0,0:1:2:3:4:5:6:7,8,cores,spread,PASSED,experiments/omp-sweep/outputs/omp_t8_cores_spread.o,experiments/omp-sweep/outputs/omp_t8_cores_spread.e,8.1662e+05
omp-sweep,omp_t8_cores_true,completed,52880.gaas,F,unknown,2026-08-26T00:25:29+08:00,unknown,hpc-gaas-g16,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,491520,3072,50,8,0,0,0:1:2:3:4:5:6:7,8,cores,true,PASSED,experiments/omp-sweep/outputs/omp_t8_cores_true.o,experiments/omp-sweep/outputs/omp_t8_cores_true.e,9.1505e+05
omp-sweep,omp_t8_sockets_close,completed,52885.gaas,F,unknown,2026-08-26T00:28:22+08:00,unknown,hpc-gaas-g19,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,491520,3072,50,8,0,0,0:1:2:3:4:5:6:7,8,sockets,close,PASSED,experiments/omp-sweep/outputs/omp_t8_sockets_close.o,experiments/omp-sweep/outputs/omp_t8_sockets_close.e,2.2987e+06
omp-sweep,omp_t8_sockets_false,completed,52883.gaas,F,unknown,2026-08-26T00:25:30+08:00,unknown,hpc-gaas-g19,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,491520,3072,50,8,0,0,0:1:2:3:4:5:6:7,8,sockets,false,PASSED,experiments/omp-sweep/outputs/omp_t8_sockets_false.o,experiments/omp-sweep/outputs/omp_t8_sockets_false.e,2.3026e+06
omp-sweep,omp_t8_sockets_spread,completed,52887.gaas,F,unknown,2026-08-26T00:29:50+08:00,unknown,hpc-gaas-g16,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,491520,3072,50,8,0,0,0:1:2:3:4:5:6:7,8,sockets,spread,PASSED,experiments/omp-sweep/outputs/omp_t8_sockets_spread.o,experiments/omp-sweep/outputs/omp_t8_sockets_spread.e,2.3152e+06
omp-sweep,omp_t8_sockets_true,completed,52881.gaas,F,unknown,2026-08-26T00:25:29+08:00,unknown,hpc-gaas-g17,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,491520,3072,50,8,0,0,0:1:2:3:4:5:6:7,8,sockets,true,PASSED,experiments/omp-sweep/outputs/omp_t8_sockets_true.o,experiments/omp-sweep/outputs/omp_t8_sockets_true.e,2.3204e+06
N-sweep,N-resweep_402k,completed,50368.gaas,F,unknown,2026-08-20T11:21:11+08:00,unknown,hpc-gaas-g12,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,402423,1024,,,,,0:1:2:3:4:5:6:7,,,,PASSED,experiments/N-sweep/outputs/N-resweep_402k.o,experiments/N-sweep/outputs/N-resweep_402k.e,7.6521e+05
N-sweep,N-sweep_399k,completed,49785.gaas,F,unknown,2026-08-18T23:05:07+08:00,unknown,hpc-gaas-g11,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,399360,1024,,,,,0:1:2:3:4:5:6:7,,,,PASSED,experiments/N-sweep/outputs/N-sweep_399k.o,experiments/N-sweep/outputs/N-sweep_399k.e,1.4918e+06
N-sweep,N-sweep_400k,completed,49787.gaas,F,unknown,2026-08-18T23:16:44+08:00,unknown,hpc-gaas-g11,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,400384,1024,,,,,0:1:2:3:4:5:6:7,,,,PASSED,experiments/N-sweep/outputs/N-sweep_400k.o,experiments/N-sweep/outputs/N-sweep_400k.e,1.5751e+06
N-sweep,N-sweep_401k,completed,49788.gaas,F,unknown,2026-08-18T23:17:17+08:00,unknown,hpc-gaas-g12,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,401408,1024,,,,,0:1:2:3:4:5:6:7,,,,PASSED,experiments/N-sweep/outputs/N-sweep_401k.o,experiments/N-sweep/outputs/N-sweep_401k.e,1.5821e+06
N-sweep,N-sweep_402432_1,completed,50431.gaas,F,unknown,2026-08-20T15:28:15+08:00,unknown,hpc-gaas-g11,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,402432,1024,,,,,0:1:2:3:4:5:6:7,,,,PASSED,experiments/N-sweep/outputs/N-sweep_402432_1.o,experiments/N-sweep/outputs/N-sweep_402432_1.e,1.4748e+06
N-sweep,N-sweep_402432_2,completed,50433.gaas,F,unknown,2026-08-20T15:28:57+08:00,unknown,hpc-gaas-g13,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,402432,1024,,,,,0:1:2:3:4:5:6:7,,,,PASSED,experiments/N-sweep/outputs/N-sweep_402432_2.o,experiments/N-sweep/outputs/N-sweep_402432_2.e,1.5521e+06
N-sweep,N-sweep_402432_3,completed,50435.gaas,F,unknown,2026-08-20T15:29:02+08:00,unknown,hpc-gaas-g14,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,402432,1024,,,,,0:1:2:3:4:5:6:7,,,,PASSED,experiments/N-sweep/outputs/N-sweep_402432_3.o,experiments/N-sweep/outputs/N-sweep_402432_3.e,1.5990e+06
N-sweep,N-sweep_402_re1,completed,50405.gaas,F,unknown,2026-08-20T12:50:50+08:00,unknown,hpc-gaas-g13,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,403423,1024,,,,,0:1:2:3:4:5:6:7,,,,PASSED,experiments/N-sweep/outputs/N-sweep_402_re1.o,experiments/N-sweep/outputs/N-sweep_402k_re1.e,7.2526e+05
N-sweep,N-sweep_402_re2,completed,50406.gaas,F,unknown,2026-08-20T12:51:01+08:00,unknown,hpc-gaas-g14,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,403423,1024,,,,,0:1:2:3:4:5:6:7,,,,PASSED,experiments/N-sweep/outputs/N-sweep_402_re2.o,experiments/N-sweep/outputs/N-sweep_402k_re2.e,7.3508e+05
N-sweep,N-sweep_402_re3,completed,50407.gaas,F,unknown,2026-08-20T12:51:11+08:00,unknown,hpc-gaas-g15,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,403423,1024,,,,,0:1:2:3:4:5:6:7,,,,PASSED,experiments/N-sweep/outputs/N-sweep_402_re3.o,experiments/N-sweep/outputs/N-sweep_402k_re3.e,7.3884e+05
N-sweep,N-sweep_402k,completed,49789.gaas,F,unknown,2026-08-18T23:24:02+08:00,unknown,hpc-gaas-g11,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,402423,1024,,,,,0:1:2:3:4:5:6:7,,,,PASSED,experiments/N-sweep/outputs/N-sweep_402k.o,experiments/N-sweep/outputs/N-sweep_402k.e,7.6797e+05
N-sweep,N-sweep_403432_1,completed,50409.gaas,F,unknown,2026-08-20T12:59:31+08:00,unknown,hpc-gaas-g13,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,403432,1024,,,,,0:1:2:3:4:5:6:7,,,,PASSED,experiments/N-sweep/outputs/N-sweep_403432_1.o,experiments/N-sweep/outputs/N-sweep_403432_1.e,1.5635e+06
N-sweep,N-sweep_403432_2,completed,50410.gaas,F,unknown,2026-08-20T12:59:38+08:00,unknown,hpc-gaas-g14,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,403432,1024,,,,,0:1:2:3:4:5:6:7,,,,PASSED,experiments/N-sweep/outputs/N-sweep_403432_2.o,experiments/N-sweep/outputs/N-sweep_403432_2.e,1.6098e+06
N-sweep,N-sweep_403432_3,completed,50411.gaas,F,unknown,2026-08-20T12:59:46+08:00,unknown,hpc-gaas-g15,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,403432,1024,,,,,0:1:2:3:4:5:6:7,,,,PASSED,experiments/N-sweep/outputs/N-sweep_403432_3.o,experiments/N-sweep/outputs/N-sweep_403432_3.e,1.6022e+06
N-sweep,N-sweep_403k,completed,50372.gaas,F,unknown,2026-08-20T11:29:32+08:00,unknown,hpc-gaas-g12,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,403456,1024,,,,,0:1:2:3:4:5:6:7,,,,PASSED,experiments/N-sweep/outputs/N-sweep_403k.o,experiments/N-sweep/outputs/N-sweep_403k.e,1.5818e+06
N-sweep,N-sweep_404k,completed,50373.gaas,F,unknown,2026-08-20T11:30:17+08:00,unknown,hpc-gaas-g13,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,404480,1024,,,,,0:1:2:3:4:5:6:7,,,,PASSED,experiments/N-sweep/outputs/N-sweep_404k.o,experiments/N-sweep/outputs/N-sweep_404k.e,1.5540e+06
N-sweep,N-sweep_v1,completed,49641.gaas,F,unknown,2026-08-18T13:46:52+08:00,unknown,hpc-gaas-g12,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,400000,1024,,,,,0:1:2:3:4:5:6:7,,,,PASSED,experiments/N-sweep/outputs/N-sweep_v1.o,experiments/N-sweep/outputs/N-sweep_v1.e,1.5569e+06
affinity-sweep,cpu_aff_free,completed,50476.gaas,F,unknown,2026-08-20T17:09:56+08:00,unknown,hpc-gaas-g11,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,4,2,column,399360,3072,,,,,0:1:2:3:4:5:6:7,,,,PASSED,experiments/affinity-sweep/outputs/cpu_aff_free.o,experiments/affinity-sweep/outputs/cpu_aff_free.e,1.8596e+06
affinity-sweep,cpu_aff_neutral,completed,50480.gaas,F,unknown,2026-08-20T17:18:26+08:00,unknown,hpc-gaas-g14,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,4,2,column,399360,3072,,,,,0:1:2:3:4:5:6:7,,,,PASSED,experiments/affinity-sweep/outputs/cpu_aff_neutral.o,experiments/affinity-sweep/outputs/cpu_aff_neutral.e,1.8077e+06
affinity-sweep,cpu_aff_strict,completed,50479.gaas,F,unknown,2026-08-20T17:17:40+08:00,unknown,hpc-gaas-g11,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,4,2,column,399360,3072,,,,,0:1:2:3:4:5:6:7,,,,PASSED,experiments/affinity-sweep/outputs/cpu_aff_strict.o,experiments/affinity-sweep/outputs/cpu_aff_strict.e,1.6919e+06
affinity-sweep,mem_aff,completed,50463.gaas,F,unknown,2026-08-20T16:26:04+08:00,unknown,hpc-gaas-g11,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,4,2,column,399360,3072,,,,,0:1:2:3:4:5:6:7,,,,PASSED,experiments/affinity-sweep/outputs/mem_aff.o,experiments/affinity-sweep/outputs/mem_aff.e,1.8428e+06
